COUNTYFP,STATE,MODE_USAGE,MASK_FREQ,RESPONSE
46027,South Dakota,ALWAYS,RARELY,0.178
46027,South Dakota,ALWAYS,SOMETIMES,0.116
46027,South Dakota,ALWAYS,FREQUENTLY,0.243
46027,South Dakota,ALWAYS,ALWAYS,0.373
46029,South Dakota,ALWAYS,NEVER,0.185
46029,South Dakota,ALWAYS,RARELY,0.144
46029,South Dakota,ALWAYS,SOMETIMES,0.25
46029,South Dakota,ALWAYS,FREQUENTLY,0.117
46029,South Dakota,ALWAYS,ALWAYS,0.305
46031,South Dakota,FREQUENTLY,NEVER,0.144
46031,South Dakota,FREQUENTLY,RARELY,0.19
46031,South Dakota,FREQUENTLY,SOMETIMES,0.134
46031,South Dakota,FREQUENTLY,FREQUENTLY,0.285
46031,South Dakota,FREQUENTLY,ALWAYS,0.247
46033,South Dakota,ALWAYS,NEVER,0.132
46033,South Dakota,ALWAYS,RARELY,0.088
46033,South Dakota,ALWAYS,SOMETIMES,0.156
46033,South Dakota,ALWAYS,FREQUENTLY,0.229
46033,South Dakota,ALWAYS,ALWAYS,0.396
46035,South Dakota,SOMETIMES,NEVER,0.249
46035,South Dakota,SOMETIMES,RARELY,0.074
46035,South Dakota,SOMETIMES,SOMETIMES,0.303
46035,South Dakota,SOMETIMES,FREQUENTLY,0.107
46035,South Dakota,SOMETIMES,ALWAYS,0.267
46037,South Dakota,ALWAYS,NEVER,0.256
46037,South Dakota,ALWAYS,RARELY,0.14
46037,South Dakota,ALWAYS,SOMETIMES,0.175
46037,South Dakota,ALWAYS,FREQUENTLY,0.118
46037,South Dakota,ALWAYS,ALWAYS,0.311
46039,South Dakota,ALWAYS,NEVER,0.136
46039,South Dakota,ALWAYS,RARELY,0.111
46039,South Dakota,ALWAYS,SOMETIMES,0.275
46039,South Dakota,ALWAYS,FREQUENTLY,0.169
46039,South Dakota,ALWAYS,ALWAYS,0.309
46041,South Dakota,ALWAYS,NEVER,0.069
46041,South Dakota,ALWAYS,RARELY,0.057
46041,South Dakota,ALWAYS,SOMETIMES,0.141
46041,South Dakota,ALWAYS,FREQUENTLY,0.237
46041,South Dakota,ALWAYS,ALWAYS,0.497
46043,South Dakota,ALWAYS,NEVER,0.189
46043,South Dakota,ALWAYS,RARELY,0.108
46043,South Dakota,ALWAYS,SOMETIMES,0.269
46043,South Dakota,ALWAYS,FREQUENTLY,0.146
46043,South Dakota,ALWAYS,ALWAYS,0.289
46045,South Dakota,ALWAYS,NEVER,0.217
46045,South Dakota,ALWAYS,RARELY,0.088
46045,South Dakota,ALWAYS,SOMETIMES,0.15
46045,South Dakota,ALWAYS,FREQUENTLY,0.197
46045,South Dakota,ALWAYS,ALWAYS,0.348
46047,South Dakota,ALWAYS,NEVER,0.141
46047,South Dakota,ALWAYS,RARELY,0.093
46047,South Dakota,ALWAYS,SOMETIMES,0.152
46047,South Dakota,ALWAYS,FREQUENTLY,0.25
46047,South Dakota,ALWAYS,ALWAYS,0.364
46049,South Dakota,ALWAYS,NEVER,0.205
46049,South Dakota,ALWAYS,RARELY,0.079
46049,South Dakota,ALWAYS,SOMETIMES,0.146
46049,South Dakota,ALWAYS,FREQUENTLY,0.198
46049,South Dakota,ALWAYS,ALWAYS,0.372
46051,South Dakota,ALWAYS,NEVER,0.259
46051,South Dakota,ALWAYS,RARELY,0.129
46051,South Dakota,ALWAYS,SOMETIMES,0.232
46051,South Dakota,ALWAYS,FREQUENTLY,0.12
46051,South Dakota,ALWAYS,ALWAYS,0.26
46053,South Dakota,ALWAYS,NEVER,0.113
46053,South Dakota,ALWAYS,RARELY,0.118
46053,South Dakota,ALWAYS,SOMETIMES,0.206
46053,South Dakota,ALWAYS,FREQUENTLY,0.264
46053,South Dakota,ALWAYS,ALWAYS,0.299
46055,South Dakota,ALWAYS,NEVER,0.117
46055,South Dakota,ALWAYS,RARELY,0.051
46055,South Dakota,ALWAYS,SOMETIMES,0.151
46055,South Dakota,ALWAYS,FREQUENTLY,0.241
46055,South Dakota,ALWAYS,ALWAYS,0.44
46057,South Dakota,ALWAYS,NEVER,0.119
46057,South Dakota,ALWAYS,RARELY,0.143
46057,South Dakota,ALWAYS,SOMETIMES,0.256
46057,South Dakota,ALWAYS,FREQUENTLY,0.137
46057,South Dakota,ALWAYS,ALWAYS,0.345
46059,South Dakota,ALWAYS,NEVER,0.182
46059,South Dakota,ALWAYS,RARELY,0.071
46059,South Dakota,ALWAYS,SOMETIMES,0.147
46059,South Dakota,ALWAYS,FREQUENTLY,0.225
46059,South Dakota,ALWAYS,ALWAYS,0.376
46061,South Dakota,ALWAYS,NEVER,0.185
46061,South Dakota,ALWAYS,RARELY,0.107
46061,South Dakota,ALWAYS,SOMETIMES,0.269
46061,South Dakota,ALWAYS,FREQUENTLY,0.148
46061,South Dakota,ALWAYS,ALWAYS,0.29
46063,South Dakota,ALWAYS,NEVER,0.105
46063,South Dakota,ALWAYS,RARELY,0.068
46063,South Dakota,ALWAYS,SOMETIMES,0.145
46063,South Dakota,ALWAYS,FREQUENTLY,0.235
46063,South Dakota,ALWAYS,ALWAYS,0.446
46065,South Dakota,ALWAYS,NEVER,0.091
46065,South Dakota,ALWAYS,RARELY,0.027
46065,South Dakota,ALWAYS,SOMETIMES,0.109
46065,South Dakota,ALWAYS,FREQUENTLY,0.251
46065,South Dakota,ALWAYS,ALWAYS,0.523
46067,South Dakota,ALWAYS,NEVER,0.129
46067,South Dakota,ALWAYS,RARELY,0.163
46067,South Dakota,ALWAYS,SOMETIMES,0.199
46067,South Dakota,ALWAYS,FREQUENTLY,0.188
46067,South Dakota,ALWAYS,ALWAYS,0.321
46069,South Dakota,ALWAYS,NEVER,0.142
46069,South Dakota,ALWAYS,RARELY,0.053
46069,South Dakota,ALWAYS,SOMETIMES,0.142
46069,South Dakota,ALWAYS,FREQUENTLY,0.234
46069,South Dakota,ALWAYS,ALWAYS,0.43
46071,South Dakota,ALWAYS,NEVER,0.129
46071,South Dakota,ALWAYS,RARELY,0.052
46071,South Dakota,ALWAYS,SOMETIMES,0.136
46071,South Dakota,ALWAYS,FREQUENTLY,0.281
46071,South Dakota,ALWAYS,ALWAYS,0.401
46073,South Dakota,ALWAYS,NEVER,0.233
46073,South Dakota,ALWAYS,RARELY,0.073
46073,South Dakota,ALWAYS,SOMETIMES,0.185
46073,South Dakota,ALWAYS,FREQUENTLY,0.184
46073,South Dakota,ALWAYS,ALWAYS,0.326
46075,South Dakota,ALWAYS,NEVER,0.115
46075,South Dakota,ALWAYS,RARELY,0.03
46075,South Dakota,ALWAYS,SOMETIMES,0.101
46075,South Dakota,ALWAYS,FREQUENTLY,0.293
46075,South Dakota,ALWAYS,ALWAYS,0.462
46077,South Dakota,ALWAYS,NEVER,0.128
46077,South Dakota,ALWAYS,RARELY,0.13
46077,South Dakota,ALWAYS,SOMETIMES,0.217
46077,South Dakota,ALWAYS,FREQUENTLY,0.184
46077,South Dakota,ALWAYS,ALWAYS,0.341
46079,South Dakota,ALWAYS,NEVER,0.11
46079,South Dakota,ALWAYS,RARELY,0.144
46079,South Dakota,ALWAYS,SOMETIMES,0.183
46079,South Dakota,ALWAYS,FREQUENTLY,0.237
46079,South Dakota,ALWAYS,ALWAYS,0.326
46081,South Dakota,ALWAYS,NEVER,0.124
46081,South Dakota,ALWAYS,RARELY,0.089
46081,South Dakota,ALWAYS,SOMETIMES,0.154
46081,South Dakota,ALWAYS,FREQUENTLY,0.205
46081,South Dakota,ALWAYS,ALWAYS,0.428
46083,South Dakota,ALWAYS,NEVER,0.078
46083,South Dakota,ALWAYS,RARELY,0.181
46083,South Dakota,ALWAYS,SOMETIMES,0.106
46083,South Dakota,ALWAYS,FREQUENTLY,0.25
46083,South Dakota,ALWAYS,ALWAYS,0.385
46085,South Dakota,ALWAYS,NEVER,0.13
46085,South Dakota,ALWAYS,RARELY,0.046
46085,South Dakota,ALWAYS,SOMETIMES,0.119
46085,South Dakota,ALWAYS,FREQUENTLY,0.287
46085,South Dakota,ALWAYS,ALWAYS,0.419
46087,South Dakota,ALWAYS,NEVER,0.113
46087,South Dakota,ALWAYS,RARELY,0.154
46087,South Dakota,ALWAYS,SOMETIMES,0.144
46087,South Dakota,ALWAYS,FREQUENTLY,0.238
46087,South Dakota,ALWAYS,ALWAYS,0.35
46089,South Dakota,ALWAYS,NEVER,0.204
46089,South Dakota,ALWAYS,RARELY,0.091
46089,South Dakota,ALWAYS,SOMETIMES,0.161
46089,South Dakota,ALWAYS,FREQUENTLY,0.22
46089,South Dakota,ALWAYS,ALWAYS,0.323
46091,South Dakota,ALWAYS,NEVER,0.196
46091,South Dakota,ALWAYS,RARELY,0.146
46091,South Dakota,ALWAYS,SOMETIMES,0.183
46091,South Dakota,ALWAYS,FREQUENTLY,0.161
46091,South Dakota,ALWAYS,ALWAYS,0.313
46093,South Dakota,ALWAYS,NEVER,0.123
46093,South Dakota,ALWAYS,RARELY,0.078
46093,South Dakota,ALWAYS,SOMETIMES,0.161
46093,South Dakota,ALWAYS,FREQUENTLY,0.214
46093,South Dakota,ALWAYS,ALWAYS,0.425
46095,South Dakota,ALWAYS,NEVER,0.136
46095,South Dakota,ALWAYS,RARELY,0.028
46095,South Dakota,ALWAYS,SOMETIMES,0.091
46095,South Dakota,ALWAYS,FREQUENTLY,0.34
46095,South Dakota,ALWAYS,ALWAYS,0.405
46097,South Dakota,ALWAYS,NEVER,0.16
46097,South Dakota,ALWAYS,RARELY,0.123
46097,South Dakota,ALWAYS,SOMETIMES,0.216
46097,South Dakota,ALWAYS,FREQUENTLY,0.218
46097,South Dakota,ALWAYS,ALWAYS,0.284
46099,South Dakota,ALWAYS,NEVER,0.087
46099,South Dakota,ALWAYS,RARELY,0.187
46099,South Dakota,ALWAYS,SOMETIMES,0.106
46099,South Dakota,ALWAYS,FREQUENTLY,0.251
46099,South Dakota,ALWAYS,ALWAYS,0.369
46101,South Dakota,ALWAYS,NEVER,0.078
46101,South Dakota,ALWAYS,RARELY,0.183
46101,South Dakota,ALWAYS,SOMETIMES,0.165
46101,South Dakota,ALWAYS,FREQUENTLY,0.245
46101,South Dakota,ALWAYS,ALWAYS,0.329
46102,South Dakota,ALWAYS,NEVER,0.15
46102,South Dakota,ALWAYS,RARELY,0.075
46102,South Dakota,ALWAYS,SOMETIMES,0.139
46102,South Dakota,ALWAYS,FREQUENTLY,0.281
46102,South Dakota,ALWAYS,ALWAYS,0.355
46103,South Dakota,ALWAYS,NEVER,0.127
46103,South Dakota,ALWAYS,RARELY,0.078
46103,South Dakota,ALWAYS,SOMETIMES,0.159
46103,South Dakota,ALWAYS,FREQUENTLY,0.222
46103,South Dakota,ALWAYS,ALWAYS,0.414
46105,South Dakota,ALWAYS,NEVER,0.132
46105,South Dakota,ALWAYS,RARELY,0.081
46105,South Dakota,ALWAYS,SOMETIMES,0.185
46105,South Dakota,ALWAYS,FREQUENTLY,0.243
46105,South Dakota,ALWAYS,ALWAYS,0.36
46107,South Dakota,ALWAYS,NEVER,0.131
46107,South Dakota,ALWAYS,RARELY,0.067
46107,South Dakota,ALWAYS,SOMETIMES,0.147
46107,South Dakota,ALWAYS,FREQUENTLY,0.225
46107,South Dakota,ALWAYS,ALWAYS,0.431
46109,South Dakota,ALWAYS,NEVER,0.241
46109,South Dakota,ALWAYS,RARELY,0.175
46109,South Dakota,ALWAYS,SOMETIMES,0.164
46109,South Dakota,ALWAYS,FREQUENTLY,0.094
46109,South Dakota,ALWAYS,ALWAYS,0.326
46111,South Dakota,ALWAYS,NEVER,0.252
46111,South Dakota,ALWAYS,RARELY,0.095
46111,South Dakota,ALWAYS,SOMETIMES,0.222
46111,South Dakota,ALWAYS,FREQUENTLY,0.155
46111,South Dakota,ALWAYS,ALWAYS,0.276
46115,South Dakota,ALWAYS,NEVER,0.232
46115,South Dakota,ALWAYS,RARELY,0.103
46115,South Dakota,ALWAYS,SOMETIMES,0.132
46115,South Dakota,ALWAYS,FREQUENTLY,0.173
46115,South Dakota,ALWAYS,ALWAYS,0.36
46117,South Dakota,ALWAYS,NEVER,0.08
46117,South Dakota,ALWAYS,RARELY,0.024
46117,South Dakota,ALWAYS,SOMETIMES,0.104
46117,South Dakota,ALWAYS,FREQUENTLY,0.245
46117,South Dakota,ALWAYS,ALWAYS,0.546
46119,South Dakota,ALWAYS,NEVER,0.084
46119,South Dakota,ALWAYS,RARELY,0.031
46119,South Dakota,ALWAYS,SOMETIMES,0.128
46119,South Dakota,ALWAYS,FREQUENTLY,0.228
46119,South Dakota,ALWAYS,ALWAYS,0.528
46121,South Dakota,FREQUENTLY,NEVER,0.147
46121,South Dakota,FREQUENTLY,RARELY,0.031
46121,South Dakota,FREQUENTLY,SOMETIMES,0.097
46121,South Dakota,FREQUENTLY,FREQUENTLY,0.368
46121,South Dakota,FREQUENTLY,ALWAYS,0.357
46123,South Dakota,ALWAYS,NEVER,0.142
46123,South Dakota,ALWAYS,RARELY,0.066
46123,South Dakota,ALWAYS,SOMETIMES,0.138
46123,South Dakota,ALWAYS,FREQUENTLY,0.311
46123,South Dakota,ALWAYS,ALWAYS,0.343
46125,South Dakota,ALWAYS,NEVER,0.084
46125,South Dakota,ALWAYS,RARELY,0.176
46125,South Dakota,ALWAYS,SOMETIMES,0.115
46125,South Dakota,ALWAYS,FREQUENTLY,0.251
46125,South Dakota,ALWAYS,ALWAYS,0.375
46127,South Dakota,ALWAYS,NEVER,0.082
46127,South Dakota,ALWAYS,RARELY,0.177
46127,South Dakota,ALWAYS,SOMETIMES,0.12
46127,South Dakota,ALWAYS,FREQUENTLY,0.204
46127,South Dakota,ALWAYS,ALWAYS,0.418
46129,South Dakota,ALWAYS,NEVER,0.14
46129,South Dakota,ALWAYS,RARELY,0.144
46129,South Dakota,ALWAYS,SOMETIMES,0.132
46129,South Dakota,ALWAYS,FREQUENTLY,0.265
46129,South Dakota,ALWAYS,ALWAYS,0.318
46135,South Dakota,FREQUENTLY,NEVER,0.109
46135,South Dakota,FREQUENTLY,RARELY,0.205
46135,South Dakota,FREQUENTLY,SOMETIMES,0.167
46135,South Dakota,FREQUENTLY,FREQUENTLY,0.26
46135,South Dakota,FREQUENTLY,ALWAYS,0.259
46137,South Dakota,ALWAYS,NEVER,0.105
46137,South Dakota,ALWAYS,RARELY,0.053
46137,South Dakota,ALWAYS,SOMETIMES,0.172
46137,South Dakota,ALWAYS,FREQUENTLY,0.235
46137,South Dakota,ALWAYS,ALWAYS,0.434
56001,Wyoming,ALWAYS,NEVER,0.136
56001,Wyoming,ALWAYS,RARELY,0.1
56001,Wyoming,ALWAYS,SOMETIMES,0.151
56001,Wyoming,ALWAYS,FREQUENTLY,0.181
56001,Wyoming,ALWAYS,ALWAYS,0.432
56003,Wyoming,FREQUENTLY,NEVER,0.182
56003,Wyoming,FREQUENTLY,RARELY,0.187
56003,Wyoming,FREQUENTLY,SOMETIMES,0.12
56003,Wyoming,FREQUENTLY,FREQUENTLY,0.257
56003,Wyoming,FREQUENTLY,ALWAYS,0.253
56005,Wyoming,ALWAYS,NEVER,0.216
56005,Wyoming,ALWAYS,RARELY,0.164
56005,Wyoming,ALWAYS,SOMETIMES,0.131
56005,Wyoming,ALWAYS,FREQUENTLY,0.201
56005,Wyoming,ALWAYS,ALWAYS,0.289
56007,Wyoming,ALWAYS,NEVER,0.044
56007,Wyoming,ALWAYS,RARELY,0.137
56007,Wyoming,ALWAYS,SOMETIMES,0.087
56007,Wyoming,ALWAYS,FREQUENTLY,0.278
56007,Wyoming,ALWAYS,ALWAYS,0.454
56009,Wyoming,ALWAYS,NEVER,0.138
56009,Wyoming,ALWAYS,RARELY,0.113
56009,Wyoming,ALWAYS,SOMETIMES,0.121
56009,Wyoming,ALWAYS,FREQUENTLY,0.293
56009,Wyoming,ALWAYS,ALWAYS,0.335
56011,Wyoming,ALWAYS,NEVER,0.145
56011,Wyoming,ALWAYS,RARELY,0.115
56011,Wyoming,ALWAYS,SOMETIMES,0.143
56011,Wyoming,ALWAYS,FREQUENTLY,0.192
56011,Wyoming,ALWAYS,ALWAYS,0.404
56013,Wyoming,ALWAYS,NEVER,0.16
56013,Wyoming,ALWAYS,RARELY,0.062
56013,Wyoming,ALWAYS,SOMETIMES,0.06
56013,Wyoming,ALWAYS,FREQUENTLY,0.294
56013,Wyoming,ALWAYS,ALWAYS,0.424
56015,Wyoming,ALWAYS,NEVER,0.201
56015,Wyoming,ALWAYS,RARELY,0.169
56015,Wyoming,ALWAYS,SOMETIMES,0.111
56015,Wyoming,ALWAYS,FREQUENTLY,0.223
56015,Wyoming,ALWAYS,ALWAYS,0.296
56017,Wyoming,ALWAYS,NEVER,0.208
56017,Wyoming,ALWAYS,RARELY,0.093
56017,Wyoming,ALWAYS,SOMETIMES,0.068
56017,Wyoming,ALWAYS,FREQUENTLY,0.307
56017,Wyoming,ALWAYS,ALWAYS,0.324
56019,Wyoming,ALWAYS,NEVER,0.183
56019,Wyoming,ALWAYS,RARELY,0.208
56019,Wyoming,ALWAYS,SOMETIMES,0.103
56019,Wyoming,ALWAYS,FREQUENTLY,0.216
56019,Wyoming,ALWAYS,ALWAYS,0.29
56021,Wyoming,ALWAYS,NEVER,0.143
56021,Wyoming,ALWAYS,RARELY,0.127
56021,Wyoming,ALWAYS,SOMETIMES,0.1
56021,Wyoming,ALWAYS,FREQUENTLY,0.221
56021,Wyoming,ALWAYS,ALWAYS,0.409
56023,Wyoming,ALWAYS,NEVER,0.131
56023,Wyoming,ALWAYS,RARELY,0.183
56023,Wyoming,ALWAYS,SOMETIMES,0.128
56023,Wyoming,ALWAYS,FREQUENTLY,0.235
56023,Wyoming,ALWAYS,ALWAYS,0.324
56025,Wyoming,ALWAYS,NEVER,0.1
56025,Wyoming,ALWAYS,RARELY,0.084
56025,Wyoming,ALWAYS,SOMETIMES,0.094
56025,Wyoming,ALWAYS,FREQUENTLY,0.325
56025,Wyoming,ALWAYS,ALWAYS,0.398
56027,Wyoming,ALWAYS,NEVER,0.169
56027,Wyoming,ALWAYS,RARELY,0.191
56027,Wyoming,ALWAYS,SOMETIMES,0.177
56027,Wyoming,ALWAYS,FREQUENTLY,0.222
56027,Wyoming,ALWAYS,ALWAYS,0.241
56029,Wyoming,ALWAYS,NEVER,0.189
56029,Wyoming,ALWAYS,RARELY,0.153
56029,Wyoming,ALWAYS,SOMETIMES,0.191
56029,Wyoming,ALWAYS,FREQUENTLY,0.205
56029,Wyoming,ALWAYS,ALWAYS,0.262
56031,Wyoming,ALWAYS,NEVER,0.149
56031,Wyoming,ALWAYS,RARELY,0.149
56031,Wyoming,ALWAYS,SOMETIMES,0.123
56031,Wyoming,ALWAYS,FREQUENTLY,0.16
56031,Wyoming,ALWAYS,ALWAYS,0.418
56033,Wyoming,ALWAYS,NEVER,0.17
56033,Wyoming,ALWAYS,RARELY,0.251
56033,Wyoming,ALWAYS,SOMETIMES,0.099
56033,Wyoming,ALWAYS,FREQUENTLY,0.203
56033,Wyoming,ALWAYS,ALWAYS,0.278
56035,Wyoming,ALWAYS,NEVER,0.223
56035,Wyoming,ALWAYS,RARELY,0.111
56035,Wyoming,ALWAYS,SOMETIMES,0.061
56035,Wyoming,ALWAYS,FREQUENTLY,0.231
56035,Wyoming,ALWAYS,ALWAYS,0.374
56037,Wyoming,RARELY,NEVER,0.061
56037,Wyoming,RARELY,RARELY,0.295
56037,Wyoming,RARELY,SOMETIMES,0.23
56037,Wyoming,RARELY,FREQUENTLY,0.146
56037,Wyoming,RARELY,ALWAYS,0.268
56039,Wyoming,ALWAYS,NEVER,0.095
56039,Wyoming,ALWAYS,RARELY,0.157
56039,Wyoming,ALWAYS,SOMETIMES,0.16
56039,Wyoming,ALWAYS,FREQUENTLY,0.247
56039,Wyoming,ALWAYS,ALWAYS,0.34
56041,Wyoming,RARELY,NEVER,0.098
56041,Wyoming,RARELY,RARELY,0.278
56041,Wyoming,RARELY,SOMETIMES,0.154
56041,Wyoming,RARELY,FREQUENTLY,0.207
56041,Wyoming,RARELY,ALWAYS,0.264
56043,Wyoming,ALWAYS,NEVER,0.204
56043,Wyoming,ALWAYS,RARELY,0.155
56043,Wyoming,ALWAYS,SOMETIMES,0.069
56043,Wyoming,ALWAYS,FREQUENTLY,0.285
56043,Wyoming,ALWAYS,ALWAYS,0.287
56045,Wyoming,ALWAYS,NEVER,0.142
56045,Wyoming,ALWAYS,RARELY,0.129
56045,Wyoming,ALWAYS,SOMETIMES,0.148
56045,Wyoming,ALWAYS,FREQUENTLY,0.207
56045,Wyoming,ALWAYS,ALWAYS,0.374
